TyreLife,compound_encoded,lap_time_delta,deg_rate,GapToAhead,GapToBehind,laps_remaining,fuel_adjusted_laptime,pit_window_open,safety_car_active,TrackTemp,Position,pit_decision
43.0,0,1.8269999999999982,-0.49999999999999584,0.619,9.154,1.0,92.815,1,0,32.0,14,0
1.0,1,0.0,0.0,1.053,0.941,57.0,91.54100000000001,0,0,34.8,2,0
2.0,1,0.0,0.0,1.091,1.358,56.0,88.89899999999999,0,0,34.9,2,0
3.0,1,0.0,-1.4895000000000105,1.395,1.504,55.0,88.622,0,0,34.9,2,0
4.0,1,0.6069999999999993,0.15000000000000036,1.906,1.792,54.0,89.259,0,0,34.3,2,0
5.0,1,0.6550000000000011,0.32749999999999624,2.331,2.221,53.0,89.337,0,0,34.0,2,0
6.0,1,0.36299999999999955,-0.12199999999999203,2.399,2.673,52.0,89.075,0,0,34.0,2,0
7.0,1,0.3399999999999892,-0.15750000000000702,2.35,2.922,51.0,89.082,0,0,34.2,2,0
8.0,1,0.39399999999999125,0.015500000000002524,2.325,3.142,50.0,89.166,0,0,34.0,2,0
9.0,1,0.6989999999999981,0.1794999999999948,2.695,2.954,49.0,89.501,0,0,34.1,2,0
10.0,1,0.7989999999999924,0.20250000000000537,3.145,3.03,48.0,89.631,0,0,34.0,2,0
11.0,1,0.894999999999996,0.09799999999999714,3.514,2.902,47.0,89.757,0,0,34.0,2,0
12.0,1,1.134999999999991,0.16799999999999837,4.0,2.747,46.0,90.027,0,0,33.9,2,0
13.0,1,1.2219999999999942,0.16350000000000056,4.747,2.173,45.0,90.144,0,0,33.9,2,0
14.0,1,1.7179999999999893,0.2914999999999998,5.771,1.314,44.0,90.67,0,0,33.9,2,0
15.0,1,4.158000000000001,1.467999999999997,1.385,2.396,43.0,93.14,0,0,33.5,3,1
1.0,0,21.869,10.075499999999991,0.513,0.788,42.0,110.881,0,1,33.3,6,1
2.0,0,0.0,-2.101999999999999,9.328,2.244,41.0,88.996,0,0,33.4,5,0
3.0,0,0.0,-10.978000000000007,4.875,4.424,40.0,88.985,0,0,33.3,4,0
4.0,0,0.0,-0.21400000000000385,17.861,7.315,39.0,88.628,0,0,33.3,3,0
5.0,0,0.7849999999999966,0.19899999999999532,16.553,7.869,38.0,89.443,0,0,33.2,3,0
6.0,0,0.875,0.437499999999997,1.237,7.743,37.0,89.563,0,0,33.1,3,0
7.0,0,1.5180000000000007,0.3664999999999947,1.893,6.197,36.0,90.236,0,0,33.0,2,0
8.0,0,1.3719999999999999,0.24849999999998384,2.392,4.913,35.0,90.12,0,0,33.0,2,0
9.0,0,1.1290000000000049,-0.19449999999998824,2.364,4.451,34.0,89.90700000000001,0,0,32.9,2,0
10.0,0,1.0349999999999966,-0.1685000000000027,2.394,4.106,33.0,89.843,0,0,33.3,2,0
11.0,0,0.563999999999993,-0.28250000000001313,1.864,4.165,32.0,89.402,0,0,32.9,2,0
12.0,0,0.8990000000000009,-0.06800000000001163,1.951,3.563,31.0,89.767,0,0,33.0,2,0
13.0,0,0.7399999999999949,0.08799999999999696,2.046,2.769,30.0,89.63799999999999,0,0,32.8,2,0
14.0,0,0.671999999999997,-0.11350000000000687,2.245,2.279,29.0,89.6,0,0,32.5,2,0
15.0,0,0.2360000000000042,-0.25200000000001277,2.343,2.348,28.0,89.194,0,0,32.8,2,0
16.0,0,0.3439999999999941,-0.16399999999999512,2.422,2.08,27.0,89.332,0,0,32.8,2,0
17.0,0,0.539999999999992,0.15199999999999134,2.836,1.537,26.0,89.55799999999999,0,0,32.9,2,0
18.0,0,2.5010000000000048,1.0785000000000082,0.492,4.807,25.0,91.549,0,0,32.9,3,1
1.0,0,19.664999999999992,9.56249999999999,9.634,3.188,24.0,108.743,0,1,32.8,6,1
2.0,0,0.0,-1.5434999999999932,8.76,4.847,23.0,88.522,0,0,32.7,6,0
3.0,0,0.0,-10.132000000000003,7.727,6.957,22.0,88.539,0,0,32.6,6,0
4.0,0,0.0,-0.07350000000000712,6.838,8.713,21.0,88.435,0,0,32.6,6,0
5.0,0,0.08800000000000807,-0.02299999999999544,5.714,10.706,20.0,88.55300000000001,0,0,32.5,6,0
6.0,0,0.4060000000000059,0.20299999999999893,3.624,12.458,19.0,88.90100000000001,0,0,32.6,6,0
7.0,0,0.29000000000000625,0.10099999999999923,3.923,13.362,18.0,88.815,0,0,32.7,4,0
8.0,0,0.12699999999999534,-0.13950000000000629,3.109,13.707,17.0,88.68199999999999,0,0,32.7,4,0
9.0,0,0.08500000000000796,-0.10250000000000212,2.471,13.875,16.0,88.67,0,0,32.4,4,0
10.0,0,0.1950000000000074,0.03400000000000446,1.475,13.862,15.0,88.81,0,0,32.4,4,0
11.0,0,0.45700000000000784,0.18599999999999986,0.662,13.438,14.0,89.102,0,0,32.4,4,0
12.0,0,1.1920000000000073,0.49850000000000594,0.735,12.159,13.0,89.867,0,0,32.4,4,0
13.0,0,0.30800000000000693,-0.07449999999998934,9.611,1.07,12.0,89.013,0,0,32.3,3,0
14.0,0,0.15200000000000102,-0.5200000000000036,8.613,2.211,11.0,88.887,0,0,32.1,3,0
15.0,0,0.16899999999999693,-0.06950000000000618,8.128,3.121,10.0,88.934,0,0,32.0,3,0
16.0,0,0.02400000000000091,-0.06400000000000351,7.342,4.315,9.0,88.819,0,0,32.1,3,0
17.0,0,0.1880000000000024,0.009500000000005882,6.859,5.239,8.0,89.013,0,0,31.9,3,0
18.0,0,0.0940000000000083,0.03500000000000543,6.236,6.535,7.0,88.94900000000001,0,0,31.9,3,0
19.0,0,0.0,-0.14050000000000515,5.481,7.938,6.0,88.79199999999999,0,0,32.0,3,0
20.0,0,0.12400000000000944,-0.031500000000007744,4.698,9.666,5.0,88.946,0,0,32.0,3,0
21.0,0,0.18000000000000682,0.09000000000001124,3.755,11.475,4.0,89.032,1,0,31.9,3,0
22.0,0,0.2330000000000041,0.054499999999990195,2.809,14.193,3.0,89.115,1,0,31.9,3,0
23.0,0,0.47400000000000375,0.14699999999999716,2.222,14.342,2.0,89.386,1,0,31.9,3,0
24.0,0,0.6009999999999991,0.1840000000000093,1.966,14.749,1.0,89.54299999999999,1,0,31.9,3,0
25.0,0,0.8840000000000003,0.20500000000000104,1.322,14.799,0.0,89.856,1,0,32.0,3,0
1.0,1,0.0,0.0,0.738,0.545,57.0,96.483,0,1,34.8,10,0
2.0,1,0.0,0.0,0.743,0.767,56.0,90.64899999999999,0,0,34.9,10,0
3.0,1,0.0,-3.327000000000004,0.794,0.832,55.0,89.889,0,0,34.9,10,0
4.0,1,0.07899999999999352,-0.3555000000000053,0.973,1.003,54.0,89.99799999999999,0,0,34.3,10,0
5.0,1,0.09900000000000375,0.04949999999999479,0.825,1.197,53.0,90.048,0,0,34.0,10,0
6.0,1,0.4959999999999951,0.2084999999999961,0.895,1.2,52.0,90.475,0,0,34.0,10,0
7.0,1,0.29699999999999704,0.09899999999999268,1.043,1.361,51.0,90.306,0,0,34.5,10,0
8.0,1,0.9879999999999995,0.24600000000000236,0.916,1.086,50.0,91.027,0,0,34.0,10,0
9.0,1,0.9129999999999967,0.30800000000000793,0.687,1.254,49.0,90.982,0,0,34.0,10,0
10.0,1,1.0229999999999961,0.017499999999995013,0.738,1.192,48.0,91.122,0,0,34.0,10,0
11.0,1,1.1119999999999948,0.09950000000000507,0.904,1.188,47.0,91.241,0,0,33.9,10,0
12.0,1,0.8880000000000052,-0.0675000000000024,0.724,1.391,46.0,91.04700000000001,0,0,33.9,10,0
13.0,1,1.027000000000001,-0.0424999999999913,0.546,1.785,45.0,91.21600000000001,0,0,33.7,10,0
14.0,1,1.3529999999999944,0.23249999999999996,0.763,0.826,44.0,91.572,0,0,33.9,9,0
15.0,1,0.6880000000000024,-0.16950000000000415,0.711,4.461,43.0,90.937,0,0,33.5,9,0
16.0,1,2.2489999999999952,0.44799999999998846,0.788,3.657,42.0,92.52799999999999,1,0,33.3,7,0
17.0,1,0.8999999999999915,0.10599999999999835,0.757,4.409,41.0,91.20899999999999,1,0,33.4,7,0
18.0,1,1.0019999999999953,-0.6235000000000112,0.933,0.862,40.0,91.341,1,0,33.3,6,0
19.0,1,3.402000000000001,1.250999999999997,0.771,5.7,39.0,93.771,1,0,33.3,7,1
1.0,0,19.064999999999998,9.031499999999998,2.519,1.671,38.0,109.464,0,1,33.2,14,1
2.0,0,0.0,-1.8339999999999996,0.428,2.327,37.0,90.163,0,0,33.1,14,0
3.0,0,0.0,-9.728000000000003,0.445,1.662,36.0,90.068,0,0,33.0,13,0
4.0,0,0.6710000000000065,0.27300000000000013,0.593,1.06,35.0,90.769,0,0,32.9,12,0
5.0,0,0.0,-0.2844999999999929,3.637,1.215,34.0,89.559,0,0,32.9,11,0
6.0,0,0.4860000000000042,-0.3770000000000051,3.728,1.923,33.0,90.075,0,0,33.3,11,0
7.0,0,0.10900000000000887,0.054500000000005634,3.636,2.546,32.0,89.72800000000001,0,0,32.9,10,0
8.0,0,2.5990000000000038,1.0565000000000062,5.873,0.662,31.0,92.24799999999999,0,0,32.9,10,1
1.0,1,0.0,0.0,0.941,0.672,57.0,92.482,0,0,34.8,3,0
2.0,1,0.0,0.0,1.358,0.77,56.0,89.31599999999999,0,0,34.9,3,0
3.0,1,0.0,-1.8869999999999953,1.504,0.793,55.0,88.768,0,0,34.9,3,0
4.0,1,0.7489999999999952,0.08549999999998896,1.792,1.928,54.0,89.547,0,0,34.3,3,0
5.0,1,0.9379999999999882,0.4689999999999894,2.221,1.458,53.0,89.76599999999999,0,0,34.0,3,0
6.0,1,0.6689999999999969,-0.03999999999999938,2.673,1.705,52.0,89.527,0,0,34.0,3,0
7.0,1,0.44299999999999784,-0.24749999999999284,2.922,2.376,51.0,89.331,0,0,34.2,3,0
8.0,1,0.4679999999999893,-0.10050000000000564,3.142,3.081,50.0,89.386,0,0,34.0,3,0
9.0,1,0.3649999999999949,-0.03900000000000084,2.954,3.172,49.0,89.313,0,0,34.1,3,0
10.0,1,0.7289999999999992,0.1305000000000069,3.03,3.1,48.0,89.70700000000001,0,0,34.0,3,0
11.0,1,0.6209999999999951,0.12800000000000777,2.902,3.201,47.0,89.629,0,0,33.9,3,0
12.0,1,0.833999999999989,0.05249999999999358,2.747,3.245,46.0,89.872,0,0,33.9,3,0
13.0,1,0.5019999999999953,-0.059499999999999116,2.173,3.594,45.0,89.57000000000001,0,0,33.7,3,0
14.0,1,0.7129999999999939,-0.060499999999999894,1.314,3.978,44.0,89.811,0,0,33.9,3,0
15.0,1,1.3129999999999882,0.40549999999998526,7.793,1.385,43.0,90.44099999999999,0,0,33.5,2,0
16.0,1,0.8189999999999884,0.052999999999991526,7.785,3.97,42.0,89.97699999999999,1,0,33.3,2,0
17.0,1,1.0359999999999872,-0.1385000000000025,7.647,6.553,41.0,90.22399999999999,1,0,33.4,2,0
18.0,1,1.0249999999999915,0.10300000000000277,7.492,14.928,40.0,90.243,1,0,33.4,2,0
19.0,1,1.3219999999999885,0.14299999999999705,7.35,17.861,39.0,90.57,1,0,33.3,2,0
20.0,1,1.472999999999999,0.22399999999998987,5.208,16.553,38.0,90.751,1,0,33.6,2,0
1.0,0,20.782999999999987,9.654999999999992,6.197,1.236,36.0,110.121,0,1,33.1,3,1
2.0,0,0.0,-1.825999999999997,4.913,1.893,35.0,88.836,0,0,33.0,3,0
3.0,0,0.5790000000000077,-10.367999999999999,4.451,1.956,34.0,89.44500000000001,0,0,32.9,3,0
4.0,0,0.6020000000000039,0.30099999999998667,4.106,1.938,33.0,89.498,0,0,33.3,3,0
5.0,0,0.5350000000000108,-0.022000000000007562,4.165,1.896,32.0,89.46100000000001,0,0,32.9,3,0
6.0,0,0.20900000000000318,-0.1964999999999962,3.563,2.483,31.0,89.16499999999999,0,0,33.0,3,0
7.0,0,0.0,-0.33849999999999736,2.769,2.918,30.0,88.844,0,0,32.8,3,0
8.0,0,0.2360000000000042,-0.05749999999999947,2.279,3.232,29.0,89.11,0,0,32.5,3,0
9.0,0,0.35899999999999466,0.17949999999999308,2.348,3.608,28.0,89.26299999999999,0,0,32.8,3,0
10.0,0,0.12999999999999545,-0.05300000000000581,2.08,4.576,27.0,89.064,0,0,32.8,3,0
11.0,0,0.05100000000000193,-0.1540000000000136,1.537,5.078,26.0,89.015,0,0,32.9,3,0
12.0,0,0.5259999999999962,0.19799999999999673,4.835,0.492,25.0,89.52,0,0,32.9,2,0
13.0,0,0.42600000000000193,0.18750000000001646,5.114,5.447,24.0,89.45,0,0,32.8,2,0
14.0,0,0.27299999999999613,-0.12650000000000622,5.022,5.599,23.0,89.327,0,0,32.7,2,0
15.0,0,0.3990000000000009,-0.013500000000000456,5.279,5.724,22.0,89.483,0,0,32.6,2,0
16.0,0,0.4860000000000042,0.10650000000000574,5.393,5.963,21.0,89.60000000000001,0,0,32.6,2,0
17.0,0,0.6680000000000064,0.13449999999999518,5.645,5.884,20.0,89.81200000000001,0,0,32.5,2,0
18.0,0,1.551000000000002,0.5324999999999954,6.913,6.898,19.0,90.72500000000001,0,0,32.6,2,0
19.0,0,0.5679999999999978,-0.050000000000014394,7.206,8.908,18.0,89.77199999999999,0,0,32.7,2,0
20.0,0,0.3119999999999976,-0.6194999999999975,7.214,8.858,17.0,89.54599999999999,0,0,32.7,2,0
21.0,0,0.39100000000000534,-0.08849999999999536,7.464,8.511,16.0,89.655,1,0,32.4,2,0
22.0,0,0.06900000000000261,-0.12150000000000005,7.38,8.954,15.0,89.363,1,0,32.4,2,0
23.0,0,0.21399999999999864,-0.08850000000000735,7.455,9.331,14.0,89.538,1,0,32.4,2,0
24.0,0,0.10899999999999466,0.019999999999992902,7.379,9.662,13.0,89.463,1,0,32.4,2,0
25.0,0,0.41500000000000625,0.1004999999999988,7.813,9.611,12.0,89.799,1,0,32.3,2,0
26.0,0,0.47100000000000364,0.18099999999999794,8.009,8.613,11.0,89.885,1,0,32.1,2,0
27.0,0,0.0,-0.2200000000000053,7.757,8.128,10.0,89.419,1,0,32.0,2,0
28.0,0,0.1560000000000059,-0.1700000000000003,7.673,7.342,9.0,89.605,1,0,32.1,2,0
29.0,0,0.017000000000010118,0.008500000000001156,7.606,6.859,8.0,89.49600000000001,1,0,31.9,2,0
30.0,0,0.06300000000000239,-0.04650000000001395,7.722,6.236,7.0,89.572,1,0,31.9,2,0
31.0,0,0.008000000000009777,-0.004500000000003059,6.988,5.481,6.0,89.547,1,0,32.0,2,0
32.0,0,0.1600000000000108,0.04849999999999908,6.802,4.698,5.0,89.729,1,0,32.0,2,0
33.0,0,0.3760000000000048,0.1839999999999871,7.505,3.755,4.0,89.975,1,0,31.9,2,0
34.0,0,0.43200000000000216,0.13600000000000406,7.941,2.809,3.0,90.06099999999999,1,0,31.9,2,0
35.0,0,0.31400000000000716,-0.03100000000000326,8.13,2.222,2.0,89.973,1,0,31.9,2,0
36.0,0,0.10999999999999943,-0.16099999999999665,8.068,1.966,1.0,89.79899999999999,1,0,31.9,2,0
37.0,0,0.7810000000000059,0.2335000000000007,8.771,1.322,0.0,90.5,1,0,32.0,2,0
1.0,1,0.0,0.0,0.434,0.551,57.0,97.462,0,1,34.8,12,0
2.0,1,0.0,0.0,0.532,0.885,56.0,90.969,0,0,34.9,12,0
3.0,1,0.0,-3.7159999999999966,0.668,0.96,55.0,90.08999999999999,0,0,34.9,12,0
4.0,1,0.0870000000000033,-0.4110000000000049,0.706,1.546,54.0,90.207,0,0,34.3,12,0
5.0,1,0.24600000000000932,0.1229999999999998,0.86,1.825,53.0,90.396,0,0,34.0,12,0
6.0,1,0.1950000000000074,0.05399999999999963,0.757,1.752,52.0,90.375,0,0,34.0,12,0
7.0,1,0.14700000000000557,-0.04950000000001357,0.647,1.92,51.0,90.357,0,0,34.5,12,0
8.0,1,0.5739999999999981,0.1894999999999811,0.709,1.911,50.0,90.814,0,0,34.0,12,0
9.0,1,0.791000000000011,0.32200000000000284,0.62,1.747,49.0,91.061,0,0,34.0,12,0
10.0,1,0.847999999999999,0.13699999999999585,0.708,1.595,48.0,91.148,0,0,34.0,12,0
11.0,1,0.9300000000000068,0.0694999999999878,0.731,1.489,47.0,91.26,0,0,33.9,12,0
12.0,1,1.1060000000000088,0.1290000000000087,0.947,1.411,46.0,91.46600000000001,0,0,33.9,12,0
13.0,1,3.7120000000000033,1.3909999999999967,1.117,1.216,45.0,94.102,0,0,33.7,13,1
2.0,0,19.117000000000004,9.005499999999989,2.931,5.149,44.0,109.537,0,1,33.9,19,1
3.0,0,0.10999999999999943,-1.8009999999999948,2.673,1.295,43.0,90.55999999999999,0,0,33.5,15,0
4.0,0,0.0,-9.885500000000022,2.299,1.475,42.0,89.826,0,0,33.6,14,0
5.0,0,0.0,-0.3989999999999847,2.217,1.785,41.0,89.822,0,0,33.4,14,0
6.0,0,0.3219999999999885,0.14399999999999905,2.075,1.894,40.0,90.17399999999999,0,0,33.3,14,0
7.0,0,0.5259999999999962,0.2629999999999943,1.0,1.976,39.0,90.408,0,0,33.3,14,0
8.0,0,1.1149999999999949,0.3965000000000018,0.606,0.826,38.0,91.027,0,0,33.2,11,0
9.0,0,0.5799999999999983,0.02699999999999851,4.145,1.161,37.0,90.522,0,0,33.1,10,0
10.0,0,0.3439999999999941,-0.3854999999999932,4.542,2.344,36.0,90.316,0,0,33.0,10,0
11.0,0,0.5739999999999981,-0.0029999999999991184,5.235,3.237,35.0,90.57600000000001,0,0,33.0,10,0
12.0,0,0.0,-0.31200000000000205,4.817,3.637,34.0,89.75200000000001,0,0,32.9,10,0
13.0,0,0.20199999999999818,-0.3260000000000126,4.042,3.728,33.0,89.98400000000001,0,0,33.3,10,0
14.0,0,0.007999999999995566,0.003999999999992125,4.223,3.636,32.0,89.82000000000001,0,0,32.9,9,0
15.0,0,0.16899999999999693,-0.01649999999999215,4.067,5.873,31.0,90.011,0,0,32.9,9,0
16.0,0,0.38299999999999557,0.18750000000000486,4.131,6.521,30.0,90.255,0,0,32.8,9,0
17.0,0,0.49499999999999034,0.1629999999999943,4.369,6.456,29.0,90.39699999999999,0,0,32.9,9,0
18.0,0,0.4069999999999965,0.011999999999996685,4.457,6.492,28.0,90.339,0,0,32.8,9,0
19.0,0,0.394999999999996,-0.04999999999999619,4.465,6.525,27.0,90.357,0,0,32.9,9,0
20.0,0,0.20599999999998886,-0.10050000000000978,4.364,6.982,26.0,90.198,0,0,32.9,9,0
21.0,0,0.11199999999999477,-0.14150000000000085,4.205,7.405,25.0,90.134,1,0,32.9,9,0
22.0,0,0.11399999999999011,-0.04599999999999962,3.984,7.842,24.0,90.166,1,0,32.8,9,0
23.0,0,0.29699999999999704,0.09250000000000211,4.02,8.045,23.0,90.379,1,0,32.7,9,0
24.0,0,0.2609999999999957,0.07349999999999414,3.935,8.027,22.0,90.373,1,0,32.6,9,0
25.0,0,0.2079999999999984,-0.04449999999999399,4.132,8.411,21.0,90.35000000000001,1,0,32.6,9,0
26.0,0,0.5379999999999967,0.13849999999999701,4.654,10.36,20.0,90.71000000000001,1,0,32.5,9,0
27.0,0,0.2609999999999957,0.02649999999999777,4.695,15.376,19.0,90.46300000000001,1,0,32.6,9,0
28.0,0,2.793999999999997,1.127999999999995,4.051,12.99,18.0,93.026,1,0,32.7,9,1
2.0,1,19.007999999999996,9.373499999999995,2.683,4.224,17.0,109.27,0,1,32.4,12,1
3.0,1,0.0,-1.9729999999999839,0.539,6.149,16.0,89.14,0,0,32.4,12,0
4.0,1,3.247,-8.456500000000009,0.536,3.809,15.0,92.417,0,0,32.4,12,0
5.0,1,1.259999999999991,0.6299999999999965,2.863,3.24,14.0,90.46,0,0,32.4,11,0
6.0,1,0.23699999999999477,-1.5049999999999986,2.106,3.881,13.0,89.467,0,0,32.3,11,0
7.0,1,0.2569999999999908,-0.5015000000000004,1.195,3.979,12.0,89.517,0,0,32.1,11,0
8.0,1,0.45999999999999375,0.11149999999999866,0.641,3.89,11.0,89.75,0,0,32.0,11,0
9.0,1,0.07199999999998852,-0.09250000000000201,0.894,1.306,10.0,89.392,0,0,32.1,10,0
10.0,1,1.9399999999999977,0.7400000000000069,0.395,1.12,9.0,91.29,0,0,32.3,10,0
11.0,1,0.42099999999999227,0.1744999999999921,12.153,1.848,8.0,89.801,0,0,31.9,9,0
12.0,1,0.3219999999999885,-0.8090000000000057,12.593,3.155,7.0,89.732,0,0,32.0,9,0
13.0,1,0.8109999999999928,0.19499999999999823,13.413,3.823,6.0,90.25099999999999,0,0,32.0,9,0
14.0,1,0.18500000000000227,-0.06849999999998999,13.712,5.008,5.0,89.655,0,0,32.1,9,0
15.0,1,0.5589999999999975,-0.12599999999999623,14.457,5.916,4.0,90.059,0,0,31.9,9,0
16.0,1,0.742999999999995,0.2789999999999793,12.176,6.771,3.0,90.273,1,0,31.9,9,0
17.0,1,0.887999999999991,0.16450000000000317,16.112,7.541,2.0,90.448,1,0,31.9,8,0
18.0,1,2.2239999999999895,0.7404999999999878,18.382,6.811,1.0,91.814,1,0,32.0,8,0
19.0,1,1.7099999999999937,0.410999999999996,19.691,6.337,0.0,91.33,1,0,32.0,8,0
1.0,0,0.0,0.0,0.636,0.538,57.0,99.49000000000001,0,1,34.8,16,0
2.0,0,0.0,0.0,1.185,0.536,56.0,93.27,0,0,34.9,17,0
3.0,0,0.0,-3.8170000000000033,0.56,0.762,55.0,91.916,0,0,34.4,18,0
4.0,0,0.0,-1.2190000000000156,0.599,0.991,54.0,90.892,0,0,34.3,18,0
5.0,0,0.125,-0.46450000000000286,0.655,1.249,53.0,91.047,0,0,34.0,18,0
6.0,0,0.8430000000000035,0.4214999999999981,0.704,0.987,52.0,91.795,0,0,34.0,18,0
7.0,0,0.14100000000000534,0.007999999999993623,0.94,1.204,51.0,91.123,0,0,34.5,18,0
8.0,0,0.057999999999992724,-0.3925000000000057,0.973,1.785,50.0,91.07,0,0,34.0,18,0
9.0,0,0.46399999999999864,0.16149999999999756,1.239,0.997,49.0,91.506,0,0,34.0,18,0
10.0,0,0.4789999999999992,0.21050000000001257,1.488,0.566,48.0,91.551,0,0,34.0,18,0
11.0,0,0.8610000000000042,0.19849999999999604,1.899,0.556,47.0,91.96300000000001,0,0,33.9,18,0
12.0,0,0.47700000000000387,-0.0010000000000132988,1.769,0.771,46.0,91.60900000000001,0,0,33.9,18,0
13.0,0,0.10200000000000387,-0.3795000000000107,1.003,0.8,45.0,91.26400000000001,0,0,33.7,17,0
14.0,0,0.009000000000000341,-0.23399999999998725,1.73,1.447,44.0,91.20100000000001,0,0,33.7,15,0
15.0,0,0.07699999999999818,-0.012500000000012432,4.625,1.773,43.0,91.29899999999999,0,0,33.5,12,0
16.0,0,0.01099999999999568,0.0009999999999976987,4.881,1.725,42.0,91.26299999999999,0,0,33.6,10,0
17.0,0,0.31399999999999295,0.11849999999999367,7.843,0.449,41.0,91.59599999999999,0,0,33.4,10,0
18.0,0,0.4170000000000016,0.20300000000000853,1.948,1.224,40.0,91.729,0,0,33.3,11,0
19.0,0,1.6580000000000013,0.6719999999999986,1.368,0.45,39.0,93.0,0,0,33.3,12,0
20.0,0,1.9309999999999974,0.75699999999999,0.826,0.899,38.0,93.303,0,0,33.2,12,0
21.0,0,1.7510000000000048,0.04649999999999181,1.038,0.428,37.0,93.153,1,0,33.1,13,0
22.0,0,0.7259999999999991,-0.6025000000000107,1.662,1.492,36.0,92.158,1,0,33.0,14,0
23.0,0,1.7489999999999952,-0.001000000000013817,1.052,0.468,35.0,93.211,1,0,32.9,15,0
24.0,0,1.668999999999997,0.4714999999999943,1.909,0.473,34.0,93.161,1,0,32.9,16,0
25.0,0,2.215999999999994,0.23350000000000426,1.584,0.447,33.0,93.738,1,0,33.3,18,0
26.0,0,1.3349999999999937,-0.16700000000000687,0.858,0.575,32.0,92.887,1,0,32.9,18,0
27.0,0,0.8790000000000049,-0.6684999999999888,1.932,11.628,31.0,92.461,1,0,32.9,19,0
28.0,0,2.8149999999999977,0.7400000000000089,5.457,8.581,30.0,94.42699999999999,1,0,32.8,18,1
10.0,1,2.7349999999999994,1.2595000000000136,7.231,13.336,20.0,93.57600000000001,0,0,32.6,18,0
11.0,1,0.0,-0.2455000000000029,7.19,38.692,19.0,90.75,0,0,32.7,18,0
12.0,1,0.0,-1.5089999999999997,6.836,38.297,18.0,90.618,0,0,32.7,18,0
13.0,1,0.40500000000000114,0.12149999999999571,7.642,37.156,17.0,91.053,0,0,32.4,18,0
14.0,1,0.0589999999999975,0.02949999999999112,5.766,36.812,16.0,90.737,0,0,32.4,18,0
15.0,1,0.7079999999999984,0.15149999999999542,6.184,35.485,15.0,91.416,0,0,32.4,18,0
16.0,1,2.158999999999992,1.0499999999999916,8.255,32.782,14.0,92.89699999999999,1,0,32.4,18,0
17.0,1,0.340999999999994,-0.18350000000000197,8.435,31.592,13.0,91.109,1,0,32.3,18,0
18.0,1,0.2849999999999966,-0.9369999999999913,8.72,32.964,12.0,91.083,1,0,32.1,18,0
19.0,1,0.4860000000000042,0.07250000000000792,10.012,31.897,11.0,91.31400000000001,1,0,32.0,18,0
20.0,1,0.3430000000000035,0.029000000000001133,9.194,31.585,10.0,91.20100000000001,1,0,32.1,18,0
21.0,1,1.4369999999999976,0.4754999999999934,11.15,32.741,9.0,92.325,1,0,31.9,18,0
22.0,1,0.375,0.015999999999989245,12.226,32.806,8.0,91.293,1,0,32.0,18,0
23.0,1,1.3700000000000045,-0.03349999999999757,14.215,32.528,7.0,92.31800000000001,1,0,32.0,18,0
24.0,1,1.1929999999999978,0.4089999999999834,15.267,32.39,6.0,92.17099999999999,1,0,32.1,18,0
25.0,1,1.5109999999999957,0.07049999999998162,14.026,32.494,5.0,92.51899999999999,1,0,31.9,18,0
26.0,1,1.899000000000001,0.35299999999999804,13.176,35.848,4.0,92.937,1,0,31.9,18,0
27.0,1,1.3910000000000053,-0.06000000000000248,13.155,65.367,3.0,92.459,1,0,31.9,18,0
1.0,1,0.0,0.0,0.545,0.434,57.0,97.028,0,1,34.8,11,0
2.0,1,0.0,0.0,0.767,0.532,56.0,90.871,0,0,34.9,11,0
3.0,1,0.0,-3.5669999999999957,0.832,0.668,55.0,89.954,0,0,34.9,11,0
4.0,1,0.18500000000000227,-0.38100000000001244,1.003,0.706,54.0,90.169,0,0,34.3,11,0
5.0,1,0.22799999999999443,0.11399999999998095,1.197,0.86,53.0,90.24199999999999,0,0,34.0,11,0
6.0,1,0.4339999999999975,0.1244999999999999,1.2,0.757,52.0,90.478,0,0,34.0,11,0
7.0,1,0.3930000000000007,0.08250000000000086,1.361,0.647,51.0,90.467,0,0,34.5,11,0
8.0,1,0.6479999999999961,0.10700000000000548,1.086,0.709,50.0,90.752,0,0,34.0,11,0
9.0,1,1.0160000000000053,0.3115000000000032,1.254,0.62,49.0,91.15,0,0,34.0,11,0
10.0,1,0.8960000000000008,0.12400000000000007,1.192,0.708,48.0,91.06,0,0,34.0,11,0
11.0,1,1.0430000000000064,0.013499999999999342,1.188,0.731,47.0,91.23700000000001,0,0,33.9,11,0
12.0,1,1.0259999999999962,0.06499999999999778,1.391,0.947,46.0,91.25,0,0,33.9,11,0
13.0,1,1.3559999999999945,0.15649999999999537,1.785,2.322,45.0,91.61,0,0,33.7,11,0
14.0,1,3.1119999999999948,1.0429999999999833,2.783,0.358,44.0,93.396,0,0,33.9,11,1
1.0,0,21.120999999999995,9.882499999999983,1.295,0.546,43.0,111.43499999999999,0,1,33.5,16,1
2.0,0,0.0,-1.7250000000000028,1.475,3.753,42.0,90.006,0,0,33.6,15,0
3.0,0,0.09599999999998943,-10.681500000000007,1.785,3.887,41.0,90.13199999999999,0,0,33.4,15,0
4.0,0,0.21699999999999875,0.10849999999999564,1.894,4.24,40.0,90.283,0,0,33.3,15,0
5.0,0,0.39399999999999125,0.14899999999999602,1.976,4.271,39.0,90.49,0,0,33.3,15,0
